label,x1,y1,t1,x2,y2,t2
66,10.430113750000007,55.368295628469404,43902000,10.430113750000007,55.368295628469404,43902000
67,10.429250066353386,55.36813481982724,49994151,10.429250066353386,55.36813481982724,50053179
68,10.40579380000001,55.367946368421634,51577871,10.40579380000001,55.367946368421634,51577871
69,10.405404603433865,55.36804107286648,25877372,10.405404603433865,55.36804107286648,26041000
70,10.390167099999985,55.39962187277976,27088883,10.390167099999985,55.39962187277976,27088883
71,10.406063961064094,55.36836036914544,36250268,10.406063961064094,55.36836036914544,36313869
72,10.405693690000708,55.36792090341833,38011000,10.405693690000708,55.36792090341833,38026000
73,10.405637557272435,55.36802632814834,66279000,10.405637557272435,55.36802632814834,66479000
74,10.372075800000012,55.38689397102181,67396803,10.372075800000012,55.38689397102181,67396803
75,10.405102287783642,55.36807257205884,54732000,10.405102287783642,55.36807257205884,54770000
76,10.372066499999983,55.3868917710215,56299809,10.372066499999983,55.3868917710215,56299809
77,10.390115817535587,55.381758905659616,66135081,10.390115817535587,55.381758905659616,66194970
78,10.405804310000008,55.36792441841864,67552000,10.405804310000008,55.36792441841864,67552000
79,10.405948306592839,55.36825971078465,25003000,10.405948306592839,55.36825971078465,25057297
80,10.429960700000002,55.367074168302445,25954707,10.429960700000002,55.367074168302445,25954707
81,10.429934582858122,55.3673458858232,36410679,10.429934582858122,55.3673458858232,36499626
82,10.405575789999999,55.36793530842013,37562000,10.405575789999999,55.36793530842013,37562000
83,10.406092541691942,55.367632608893146,45661350,10.406092541691942,55.367632608893146,45802314
84,10.405833710000014,55.367906998416274,47302428,10.405833710000014,55.367906998416274,47302428
85,10.405128347563512,55.36820166914321,66501601,10.405128347563512,55.36820166914321,66539000
86,10.372092494999507,55.38690791102868,68514291,10.372092494999507,55.38690791102868,68719000
87,10.406262077188414,55.36810345910752,30204000,10.406262077188414,55.36810345910752,30318000
88,10.430002599999995,55.36729526833265,31433719,10.430002599999995,55.36729526833265,31433719
89,10.427733058008316,55.367514297052814,51745604,10.427733058008316,55.367514297052814,51801981
90,10.405862030000003,55.36782159840459,52297000,10.405862030000003,55.36782159840459,52297000
91,10.405543633600214,55.36799543268044,54618000,10.405543633600214,55.36799543268044,54707000
92,10.372149799999985,55.38691727102502,55607686,10.372149799999985,55.38691727102502,55607686
93,10.371967455635172,55.386718368690154,63620401,10.371967455635172,55.386718368690154,63857000
94,10.405788873634933,55.36791593516041,65674000,10.405788873634933,55.36791593516041,66178000
95,10.40620928346124,55.36805600327272,47219299,10.40620928346124,55.36805600327272,47264740
96,10.405823399999992,55.36794406842132,48399480,10.405823399999992,55.36794406842132,48399480
97,10.406012945628156,55.36824286895116,24606728,10.406012945628156,55.36824286895116,24662688
98,10.430755700000013,55.36745886835502,25183601,10.430755700000013,55.36745886835502,25183601
99,10.429928532665587,55.36734498587756,55811091,10.429928532665587,55.36734498587756,55983267
100,10.4057873,55.367952568422496,57210912,10.4057873,55.367952568422496,57210912
101,10.406088050501117,55.3679876410395,47399941,10.406088050501117,55.3679876410395,47682243
102,10.40578819999999,55.367935468420164,49388608,10.40578819999999,55.367935468420164,49388608
103,10.405212326975198,55.368096294006705,66288142,10.405212326975198,55.368096294006705,66374966
104,10.372108500000003,55.38691807102513,67321714,10.372108500000003,55.38691807102513,67321714
105,10.371960609517359,55.386516131606385,74472345,10.371960609517359,55.386516131606385,74549927
106,10.405781199999996,55.367952368422465,75575516,10.405781199999996,55.367952368422465,75575516
107,10.40619081287084,55.36826766525569,35896490,10.40619081287084,55.36826766525569,35961782
108,10.430020400000013,55.36836026847824,36471178,10.430020400000013,55.36836026847824,36471178
109,10.428417632927163,55.368085485969964,42734509,10.428417632927163,55.368085485969964,42784719
110,10.405792199999999,55.3679452684215,44224212,10.405792199999999,55.3679452684215,44224212
111,10.406226989154783,55.36810224687057,43108686,10.406226989154783,55.36810224687057,43355530
112,10.430199669999993,55.36832431847333,43915000,10.430199669999993,55.36832431847333,43915000
113,10.42947269914948,55.3681743700328,49890029,10.42947269914948,55.3681743700328,49962992
114,10.405782750000355,55.367901268416475,51650562,10.405782750000355,55.367901268416475,51829233
115,10.406005201374997,55.36771636867108,70952995,10.406005201374997,55.36771636867108,71124238
116,10.405799799999997,55.36793236841973,73255450,10.405799799999997,55.36793236841973,73255450
117,10.405996925836094,55.36794777329856,47785319,10.405996925836094,55.36794777329856,48333000
118,10.405771900000005,55.367927068419014,49655430,10.405771900000005,55.367927068419014,49655430
119,10.406237387556867,55.36778266909591,73809814,10.406237387556867,55.36778266909591,73897550
120,10.405810799999992,55.36792126841822,76142746,10.405810799999992,55.36792126841822,76142746
121,10.405898744432557,55.36795694128394,57862294,10.405898744432557,55.36795694128394,58238336
122,10.405791699999982,55.36793516842012,59578685,10.405791699999982,55.36793516842012,59578685
123,10.405255775238835,55.36798097228245,66229376,10.405255775238835,55.36798097228245,66278111
124,10.372071400000006,55.386904871023305,67514183,10.372071400000006,55.386904871023305,67514183
125,10.40607428154648,55.36819119157944,46400278,10.40607428154648,55.36819119157944,46444000
126,10.42994919999999,55.367092868304994,47015035,10.42994919999999,55.367092868304994,47015035
127,10.429917211637235,55.36736991703878,55603000,10.429917211637235,55.36736991703878,55641688
128,10.405738922212796,55.36788952397317,57046124,10.405738922212796,55.36788952397317,58336006
129,10.406088720036209,55.36807626911416,42193612,10.406088720036209,55.36807626911416,42410000
130,10.430271400000006,55.36831916847261,42951762,10.430271400000006,55.36831916847261,42951762
131,10.614259911590961,55.058089928796655,24715281,10.614259911590961,55.058089928796655,24832900
132,10.640714130000001,55.03101328542643,31712000,10.640714130000001,55.03101328542643,31712000
133,10.646051000361394,55.018571494017145,33898000,10.646051000361394,55.018571494017145,33954000
134,10.676133231314278,54.95951115749355,45207000,10.676133231314278,54.95951115749355,45225588
